130522,临城县,临城,130500
130523,内丘县,内丘,130500
130524,柏乡县,柏乡,130500
130525,隆尧县,隆尧,130500
130526,任县,任县,130500
130527,南和县,南和,130500
130528,宁晋县,宁晋,130500
130529,巨鹿县,巨鹿,130500
130530,新河县,新河,130500
130531,广宗县,广宗,130500
130532,平乡县,平乡,130500
130533,威县,威县,130500
130534,清河县,清河,130500
130535,临西县,临西,130500
130581,南宫市,南宫,130500
130582,沙河市,沙河,130500
130602,新市区,新市,130600
130603,北市区,北市,130600
130604,南市区,南市,130600
130621,满城县,满城,130600
130622,清苑县,清苑,130600
130623,涞水县,涞水,130600
130624,阜平县,阜平,130600
130625,徐水县,徐水,130600
130626,定兴县,定兴,130600
130627,唐县,唐县,130600
130628,高阳县,高阳,130600
130629,容城县,容城,130600
130630,涞源县,涞源,130600
130631,望都县,望都,130600
130632,安新县,安新,130600
130633,易县,易县,130600
130634,曲阳县,曲阳,130600
130635,蠡县,蠡县,130600
130636,顺平县,顺平,130600
130637,博野县,博野,130600
130638,雄县,雄县,130600
130681,涿州市,涿州,130600
130682,定州市,定州,130600
130683,安国市,安国,130600
130684,高碑店市,高碑店,130600
130702,桥东区,桥东,130700
130703,桥西区,桥西,130700
130705,宣化区,宣化区,130700
130706,下花园区,下花园,130700
130721,宣化县,宣化县,130700
130722,张北县,张北,130700
130723,康保县,康保,130700
130724,沽源县,沽源,130700
130725,尚义县,尚义,130700
130726,蔚县,蔚县,130700
130727,阳原县,阳原,130700
130728,怀安县,怀安,130700
130729,万全县,万全,130700
130730,怀来县,怀来,130700
130731,涿鹿县,涿鹿,130700
130732,赤城县,赤城,130700
130733,崇礼县,崇礼,130700
130802,双桥区,双桥,130800
130803,双滦区,双滦,130800
130804,鹰手营子矿区,鹰手营子矿,130800
130821,承德县,承德,130800
130822,兴隆县,兴隆,130800
130823,平泉县,平泉,130800
130824,滦平县,滦平,130800
130825,隆化县,隆化,130800
130826,丰宁满族自治县,丰宁,130800
130827,宽城满族自治县,宽城,130800
130828,围场满族蒙古族自治县,围场,130800
130902,新华区,新华,130900
130903,运河区,运河,130900
130921,沧县,沧县,130900
130922,青县,青县,130900
130923,东光县,东光,130900
130924,海兴县,海兴,130900
130925,盐山县,盐山,130900
130926,肃宁县,肃宁,130900
130927,南皮县,南皮,130900
130928,吴桥县,吴桥,130900
130929,献县,献县,130900
130930,孟村回族自治县,孟村,130900
130981,泊头市,泊头,130900
130982,任丘市,任丘,130900
130983,黄骅市,黄骅,130900
130984,河间市,河间,130900
131002,安次区,安次,131000
131003,广阳区,广阳,131000
131022,固安县,固安,131000
131023,永清县,永清,131000
131024,香河县,香河,131000
131025,大城县,大城,131000
131026,文安县,文安,131000
131028,大厂回族自治县,大厂,131000
131081,霸州市,霸州,131000
131082,三河市,三河,131000
131102,桃城区,桃城,131100
131121,枣强县,枣强,131100
131122,武邑县,武邑,131100
131123,武强县,武强,131100
131124,饶阳县,饶阳,131100
131125,安平县,安平,131100
131126,故城县,故城,131100
131127,景县,景县,131100
131128,阜城县,阜城,131100
131181,冀州市,冀州,131100
131182,深州市,深州,131100
140105,小店区,小店,140100
140106,迎泽区,迎泽,140100
140107,杏花岭区,杏花岭,140100
140108,尖草坪区,尖草坪,140100
140109,万柏林区,万柏林,140100
140110,晋源区,晋源,140100
140121,清徐县,清徐,140100
140122,阳曲县,阳曲,140100
140123,娄烦县,娄烦,140100
140181,古交市,古交,140100
140202,城区,城区,140200
140203,矿区,矿区,140200
140211,南郊区,南郊,140200
140212,新荣区,新荣,140200
140221,阳高县,阳高,140200
140222,天镇县,天镇,140200
140223,广灵县,广灵,140200
140224,灵丘县,灵丘,140200
140225,浑源县,浑源,140200
140226,左云县,左云,140200
140227,大同县,大同,140200
140302,城区,城区,140300
140303,矿区,矿区,140300
140311,郊区,郊区,140300
140321,平定县,平定,140300
140322,盂县,盂县,140300
140421,长治县,长治,140400
140423,襄垣县,襄垣,140400
140424,屯留县,屯留,140400
140425,平顺县,平顺,140400
140426,黎城县,黎城,140400
140427,壶关县,壶关,140400
140428,长子县,长子,140400
140429,武乡县,武乡,140400
140430,沁县,沁县,140400
140431,沁源县,沁源,140400
140481,潞城市,潞城,140400
140482,城区,城区,140400
140483,郊区,郊区,140400
140502,城区,城区,140500
140521,沁水县,沁水,140500
140522,阳城县,阳城,140500
140524,陵川县,陵川,140500
140525,泽州县,泽州,140500
140581,高平市,高平,140500
140602,朔城区,朔城,140600
140603,平鲁区,平鲁,140600
140621,山阴县,山阴,140600
140622,应县,应县,140600
140623,右玉县,右玉,140600
140624,怀仁县,怀仁,140600
140702,榆次区,榆次,140700
140721,榆社县,榆社,140700
140722,左权县,左权,140700
140723,和顺县,和顺,140700
140724,昔阳县,昔阳,140700
140725,寿阳县,寿阳,140700
140726,太谷县,太谷,140700
140727,祁县,祁县,140700
140728,平遥县,平遥,140700
140729,灵石县,灵石,140700
140781,介休市,介休,140700
140802,盐湖区,盐湖,140800
140821,临猗县,临猗,140800
140822,万荣县,万荣,140800
140823,闻喜县,闻喜,140800
140824,稷山县,稷山,140800
140825,新绛县,新绛,140800
140826,绛县,绛县,140800
140827,垣曲县,垣曲,140800
140828,夏县,夏县,140800
140829,平陆县,平陆,140800
140830,芮城县,芮城,140800
140881,永济市,永济,140800
140882,河津市,河津,140800
140902,忻府区,忻府,140900
140921,定襄县,定襄,140900
140922,五台县,五台,140900
140923,代县,代县,140900
140924,繁峙县,繁峙,140900
140925,宁武县,宁武,140900
140926,静乐县,静乐,140900
140927,神池县,神池,140900
140928,五寨县,五寨,140900
140929,岢岚县,岢岚,140900
140930,河曲县,河曲,140900
140931,保德县,保德,140900
140932,偏关县,偏关,140900
140981,原平市,原平,140900
141002,尧都区,尧都,141000
141021,曲沃县,曲沃,141000
141022,翼城县,翼城,141000
141023,襄汾县,襄汾,141000
141024,洪洞县,洪洞,141000
141025,古县,古县,141000
141026,安泽县,安泽,141000
141027,浮山县,浮山,141000
141028,吉县,吉县,141000
141029,乡宁县,乡宁,141000
141030,大宁县,大宁,141000
141031,隰县,隰县,141000
141032,永和县,永和,141000
141033,蒲县,蒲县,141000
141034,汾西县,汾西,141000
141081,侯马市,侯马,141000
141082,霍州市,霍州,141000
141102,离石区,离石,141100
141121,文水县,文水,141100
141122,交城县,交城,141100
141123,兴县,兴县,141100
141124,临县,临县,141100
141125,柳林县,柳林,141100
141126,石楼县,石楼,141100
141127,岚县,岚县,141100
141128,方山县,方山,141100
141129,中阳县,中阳,141100
141130,交口县,交口,141100
141181,孝义市,孝义,141100
141182,汾阳市,汾阳,141100
150102,新城区,新城,150100
150103,回民区,回民,150100
150104,玉泉区,玉泉,150100
150105,赛罕区,赛罕,150100
150121,土默特左旗,土默特左,150100
150122,托克托县,托克托,150100
150123,和林格尔县,和林格尔,150100
150124,清水河县,清水河,150100
150125,武川县,武川,150100
150202,东河区,东河,150200
150203,昆都仑区,昆都仑,150200
150204,青山区,青山,150200
150205,石拐区,石拐,150200
150206,白云鄂博矿区,白云矿区,150200
150207,九原区,九原,150200
150221,土默特右旗,土默特右,150200
150222,固阳县,固阳,150200
150223,达尔罕茂明安联合旗,达尔罕茂明安联合,150200
150302,海勃湾区,海勃湾,150300
150303,海南区,海南,150300
150304,乌达区,乌达,150300
150402,红山区,红山,150400
150403,元宝山区,元宝山,150400
150404,松山区,松山,150400
150421,阿鲁科尔沁旗,阿鲁科尔沁,150400
150422,巴林左旗,巴林左,150400
150423,巴林右旗,巴林右,150400
150424,林西县,林西,150400
150425,克什克腾旗,克什克腾,150400
150426,翁牛特旗,翁牛特,150400
150428,喀喇沁旗,喀喇沁,150400
150429,宁城县,宁城,150400
150430,敖汉旗,敖汉,150400
150502,科尔沁区,科尔沁,150500
150521,科尔沁左翼中旗,科尔沁左翼中,150500
150522,科尔沁左翼后旗,科尔沁左翼后,150500
150523,开鲁县,开鲁,150500
150524,库伦旗,库伦,150500
150525,奈曼旗,奈曼,150500
150526,扎鲁特旗,扎鲁特,150500
150581,霍林郭勒市,霍林郭勒,150500
150602,东胜区,东胜,150600
150621,达拉特旗,达拉特,150600
150622,准格尔旗,准格尔,150600
150623,鄂托克前旗,鄂托克前,150600
150624,鄂托克旗,鄂托克,150600
150625,杭锦旗,杭锦,150600
150626,乌审旗,乌审,150600
150627,伊金霍洛旗,伊金霍洛,150600
150702,海拉尔区,海拉尔,150700
150703,扎赉诺尔区,扎赉诺尔,150700
150721,阿荣旗,阿荣,150700
150722,莫力达瓦达斡尔族自治旗,莫力达瓦,150700
150723,鄂伦春自治旗,鄂伦春,150700
150724,鄂温克族自治旗,鄂温克,150700
150725,陈巴尔虎旗,陈巴尔虎,150700
150726,新巴尔虎左旗,新巴尔虎左,150700
150727,新巴尔虎右旗,新巴尔虎右,150700
150781,满洲里市,满洲里,150700
150782,牙克石市,牙克石,150700
150783,扎兰屯市,扎兰屯,150700
150784,额尔古纳市,额尔古纳,150700
150785,根河市,根河,150700
150802,临河区,临河,150800
150821,五原县,五原,150800
150822,磴口县,磴口,150800
150823,乌拉特前旗,乌拉特前,150800
150824,乌拉特中旗,乌拉特中,150800
150825,乌拉特后旗,乌拉特后,150800
150826,杭锦后旗,杭锦后,150800
150902,集宁区,集宁,150900
150921,卓资县,卓资,150900
150922,化德县,化德,150900
150923,商都县,商都,150900
150924,兴和县,兴和,150900
150925,凉城县,凉城,150900
150926,察哈尔右翼前旗,察哈尔右翼前,150900
150927,察哈尔右翼中旗,察哈尔右翼中,150900
150928,察哈尔右翼后旗,察哈尔右翼后,150900
150929,四子王旗,四子王,150900
150981,丰镇市,丰镇,150900
152201,乌兰浩特市,乌兰浩特,152200
152202,阿尔山市,阿尔山,152200
152221,科尔沁右翼前旗,科尔沁右翼前,152200
152222,科尔沁右翼中旗,科尔沁右翼中,152200
152223,扎赉特旗,扎赉特,152200
152224,突泉县,突泉,152200
152501,二连浩特市,二连浩特,152500
152502,锡林浩特市,锡林浩特,152500
152522,阿巴嘎旗,阿巴嘎,152500
152523,苏尼特左旗,苏尼特左,152500
152524,苏尼特右旗,苏尼特右,152500
152525,东乌珠穆沁旗,东乌珠穆沁,152500
152526,西乌珠穆沁旗,西乌珠穆沁,152500
152527,太仆寺旗,太仆寺,152500
152528,镶黄旗,镶黄,152500
152529,正镶白旗,正镶白,152500
152530,正蓝旗,正蓝,152500
152531,多伦县,多伦,152500
152921,阿拉善左旗,阿拉善左,152900
152922,阿拉善右旗,阿拉善右,152900
152923,额济纳旗,额济纳,152900
210102,和平区,和平,210100
210103,沈河区,沈河,210100
210104,大东区,大东,210100
210105,皇姑区,皇姑,210100
210106,铁西区,铁西,210100
210111,苏家屯区,苏家屯,210100
210112,东陵区,东陵,210100
210114,于洪区,于洪,210100
210122,辽中县,辽中,210100
210123,康平县,康平,210100
210124,法库县,法库,210100
210181,新民市,新民,210100
210184,沈北新区,沈北,210100
210202,中山区,中山,210200
210203,西岗区,西岗,210200
210204,沙河口区,沙河口,210200
210211,甘井子区,甘井子,210200
210212,旅顺口区,旅顺口,210200
210213,金州区,金州,210200
210224,长海县,长海,210200
210281,瓦房店市,瓦房店,210200
210282,普兰店市,普兰店,210200
210283,庄河市,庄河,210200
210302,铁东区,铁东,210300
210303,铁西区,铁西,210300
210304,立山区,立山,210300
210311,千山区,千山,210300
210321,台安县,台安,210300
210323,岫岩满族自治县,岫岩,210300
210381,海城市,海城,210300
210402,新抚区,新抚,210400
210403,东洲区,东洲,210400
210404,望花区,望花,210400
210411,顺城区,顺城,210400
210421,抚顺县,抚顺,210400
210422,新宾满族自治县,新宾,210400
210423,清原满族自治县,清原,210400
210502,平山区,平山,210500
210503,溪湖区,溪湖,210500
210504,明山区,明山,210500
210505,南芬区,南芬,210500
210521,本溪满族自治县,本溪,210500
210522,桓仁满族自治县,桓仁,210500
210602,元宝区,元宝,210600
210603,振兴区,振兴,210600
210604,振安区,振安,210600
210624,宽甸满族自治县,宽甸,210600
210681,东港市,东港,210600
210682,凤城市,凤城,210600
210702,古塔区,古塔,210700
210703,凌河区,凌河,210700
210711,太和区,太和,210700
210726,黑山县,黑山,210700
210727,义县,义县,210700
210781,凌海市,凌海,210700
210782,北镇市,北镇,210700
210802,站前区,站前,210800
210803,西市区,西市,210800
210804,鲅鱼圈区,鲅鱼圈,210800
210811,老边区,老边,210800
210881,盖州市,盖州,210800
210882,大石桥市,大石桥,210800
210902,海州区,海州,210900
210903,新邱区,新邱,210900
210904,太平区,太平,210900
210905,清河门区,清河门,210900
210911,细河区,细河,210900
210921,阜新蒙古族自治县,阜新,210900
210922,彰武县,彰武,210900
211002,白塔区,白塔,211000
211003,文圣区,文圣,211000
211004,宏伟区,宏伟,211000
211005,弓长岭区,弓长岭,211000
211011,太子河区,太子河,211000
211021,辽阳县,辽阳,211000
211081,灯塔市,灯塔,211000
211102,双台子区,双台子,211100
211103,兴隆台区,兴隆台,211100
211121,大洼县,大洼,211100
211122,盘山县,盘山,211100
211202,银州区,银州,211200
211204,清河区,清河,211200
211221,铁岭县,铁岭,211200
211223,西丰县,西丰,211200
211224,昌图县,昌图,211200
211281,调兵山市,调兵山,211200
211282,开原市,开原,211200
211302,双塔区,双塔,211300
211303,龙城区,龙城,211300
211321,朝阳县,朝阳,211300
211322,建平县,建平,211300
211324,喀喇沁左翼蒙古族自治县,喀左,211300
211381,北票市,北票,211300
211382,凌源市,凌源,211300
211402,连山区,连山,211400
211403,龙港区,龙港,211400
211404,南票区,南票,211400
211421,绥中县,绥中,211400
211422,建昌县,建昌,211400
211481,兴城市,兴城,211400
220102,南关区,南关,220100
220103,宽城区,宽城,220100
220104,朝阳区,朝阳,220100
220105,二道区,二道,220100
220106,绿园区,绿园,220100
220112,双阳区,双阳,220100
220122,农安县,农安,220100
220181,九台市,九台,220100
220182,榆树市,榆树,220100
220183,德惠市,德惠,220100
220202,昌邑区,昌邑,220200
220203,龙潭区,龙潭,220200
220204,船营区,船营,220200
220211,丰满区,丰满,220200
220221,永吉县,永吉,220200
220281,蛟河市,蛟河,220200
220282,桦甸市,桦甸,220200
220283,舒兰市,舒兰,220200
220284,磐石市,磐石,220200
220302,铁西区,铁西,220300
220303,铁东区,铁东,220300
220322,梨树县,梨树,220300
220323,伊通满族自治县,伊通,220300
220381,公主岭市,公主岭,220300
220382,双辽市,双辽,220300
220402,龙山区,龙山,220400
220403,西安区,西安,220400
220421,东丰县,东丰,220400
220422,东辽县,东辽,220400
220502,东昌区,东昌,220500
220503,二道江区,二道江,220500
220521,通化县,通化,220500
220523,辉南县,辉南,220500
220524,柳河县,柳河,220500
220581,梅河口市,梅河口,220500
220582,集安市,集安,220500
220602,浑江区,浑江,220600
220621,抚松县,抚松,220600
220622,靖宇县,靖宇,220600
220623,长白朝鲜族自治县,长白,220600
220625,江源区,江源,220600
220681,临江市,临江,220600
220702,宁江区,宁江,220700
220721,前郭尔罗斯蒙古族自治县,前郭,220700
220722,长岭县,长岭,220700
220723,乾安县,乾安,220700
220724,扶余市,扶余,220700
220802,洮北区,洮北,220800
220821,镇赉县,镇赉,220800
220822,通榆县,通榆,220800
220881,洮南市,洮南,220800
220882,大安市,大安,220800
222401,延吉市,延吉,222400
222402,图们市,图们,222400
222403,敦化市,敦化,222400
222404,珲春市,珲春,222400
222405,龙井市,龙井,222400
222406,和龙市,和龙,222400
222424,汪清县,汪清,222400
222426,安图县,安图,222400
230102,道里区,道里,230100
230103,南岗区,南岗,230100
230104,道外区,道外,230100
230106,香坊区,香坊,230100
230108,平房区,平房,230100
230109,松北区,松北,230100
230111,呼兰区,呼兰,230100
230123,依兰县,依兰,230100
230124,方正县,方正,230100
230125,宾县,宾县,230100
230126,巴彦县,巴彦,230100
230127,木兰县,木兰,230100
230128,通河县,通河,230100
230129,延寿县,延寿,230100
230181,阿城区,阿城,230100
230182,双城市,双城,230100
230183,尚志市,尚志,230100
230184,五常市,五常,230100
230202,龙沙区,龙沙,230200
230203,建华区,建华,230200
230204,铁锋区,铁锋,230200
230205,昂昂溪区,昂昂溪,230200
230206,富拉尔基区,富拉尔基,230200
230207,碾子山区,碾子山,230200
230208,梅里斯达斡尔族区,梅里斯达斡尔族,230200
230221,龙江县,龙江,230200
230223,依安县,依安,230200
230224,泰来县,泰来,230200
230225,甘南县,甘南,230200
230227,富裕县,富裕,230200
230229,克山县,克山,230200
230230,克东县,克东,230200
230231,拜泉县,拜泉,230200
230281,讷河市,讷河,230200
230302,鸡冠区,鸡冠,230300
230303,恒山区,恒山,230300
230304,滴道区,滴道,230300
230305,梨树区,梨树,230300
230306,城子河区,城子河,230300
230307,麻山区,麻山,230300
230321,鸡东县,鸡东,230300
230381,虎林市,虎林,230300
230382,密山市,密山,230300
230402,向阳区,向阳,230400
230403,工农区,工农,230400
230404,南山区,南山,230400
230405,兴安区,兴安,230400
230406,东山区,东山,230400
230407,兴山区,兴山,230400
230421,萝北县,萝北,230400
230422,绥滨县,绥滨,230400
230502,尖山区,尖山,230500
230503,岭东区,岭东,230500
230505,四方台区,四方台,230500
230506,宝山区,宝山,230500
230521,集贤县,集贤,230500
230522,友谊县,友谊,230500
230523,宝清县,宝清,230500
230524,饶河县,饶河,230500
230602,萨尔图区,萨尔图,230600
230603,龙凤区,龙凤,230600
230604,让胡路区,让胡路,230600
230605,红岗区,红岗,230600
230606,大同区,大同,230600
230621,肇州县,肇州,230600
230622,肇源县,肇源,230600
230623,林甸县,林甸,230600
230624,杜尔伯特蒙古族自治县,杜尔伯特,230600
230702,伊春区,伊春,230700
230703,南岔区,南岔,230700
230704,友好区,友好,230700
230705,西林区,西林,230700
230706,翠峦区,翠峦,230700
230707,新青区,新青,230700
230708,美溪区,美溪,230700
230709,金山屯区,金山屯,230700
230710,五营区,五营,230700
230711,乌马河区,乌马河,230700
230712,汤旺河区,汤旺河,230700
230713,带岭区,带岭,230700
230714,乌伊岭区,乌伊岭,230700
230715,红星区,红星,230700
230716,上甘岭区,上甘岭,230700
230722,嘉荫县,嘉荫,230700
230781,铁力市,铁力,230700
230803,向阳区,向阳,230800
230804,前进区,前进,230800
230805,东风区,东风,230800
230811,郊区,郊区,230800
230822,桦南县,桦南,230800
230826,桦川县,桦川,230800
230828,汤原县,汤原,230800
230833,抚远县,抚远,230800
230881,同江市,同江,230800
230882,富锦市,富锦,230800
230902,新兴区,新兴,230900
230903,桃山区,桃山,230900
230904,茄子河区,茄子河,230900
230921,勃利县,勃利,230900
231002,东安区,东安,231000
231003,阳明区,阳明,231000
231004,爱民区,爱民,231000
231005,西安区,西安,231000
231024,东宁县,东宁,231000
231025,林口县,林口,231000
231081,绥芬河市,绥芬河,231000
231083,海林市,海林,231000
231084,宁安市,宁安,231000
231085,穆棱市,穆棱,231000
231102,爱辉区,爱辉,231100
231121,嫩江县,嫩江,231100
231123,逊克县,逊克,231100
231124,孙吴县,孙吴,231100
231181,北安市,北安,231100
231182,五大连池市,五大连池,231100
231202,北林区,北林,231200
231221,望奎县,望奎,231200
231222,兰西县,兰西,231200
231223,青冈县,青冈,231200
231224,庆安县,庆安,231200
231225,明水县,明水,231200
231226,绥棱县,绥棱,231200
231281,安达市,安达,231200
231282,肇东市,肇东,231200
231283,海伦市,海伦,231200
232702,松岭区,松岭,232700
232703,新林区,新林,232700
232704,呼中区,呼中,232700
232721,呼玛县,呼玛,232700
232722,塔河县,塔河,232700
232723,漠河县,漠河,232700
232724,加格达奇区,加格达奇,232700
310101,黄浦区,黄浦,310100
310104,徐汇区,徐汇,310100
310105,长宁区,长宁,310100
310106,静安区,静安,310100
310107,普陀区,普陀,310100
310108,闸北区,闸北,310100
310109,虹口区,虹口,310100
310110,杨浦区,杨浦,310100
310112,闵行区,闵行,310100
310113,宝山区,宝山,310100
310114,嘉定区,嘉定,310100
310115,浦东新区,浦东,310100
310116,金山区,金山,310100
310117,松江区,松江,310100
310118,青浦区,青浦,310100
310120,奉贤区,奉贤,310100
310230,崇明县,崇明,310100
320102,玄武区,玄武,320100
320104,秦淮区,秦淮,320100
320105,建邺区,建邺,320100
320106,鼓楼区,鼓楼,320100
320111,浦口区,浦口,320100
320113,栖霞区,栖霞,320100
320114,雨花台区,雨花台,320100
320115,江宁区,江宁,320100
320116,六合区,六合,320100
320124,溧水区,溧水,320100
320125,高淳区,高淳,320100
320202,崇安区,崇安,320200
320203,南长区,南长,320200
320204,北塘区,北塘,320200
320205,锡山区,锡山,320200
320206,惠山区,惠山,320200
320211,滨湖区,滨湖,320200
320281,江阴市,江阴,320200
320282,宜兴市,宜兴,320200
320302,鼓楼区,鼓楼,320300
320303,云龙区,云龙,320300
320305,贾汪区,贾汪,320300
320311,泉山区,泉山,320300
320321,丰县,丰县,320300
320322,沛县,沛县,320300
320323,铜山区,铜山,320300
320324,睢宁县,睢宁,320300
320381,新沂市,新沂,320300
320382,邳州市,邳州,320300
320402,天宁区,天宁,320400
320404,钟楼区,钟楼,320400
320405,戚墅堰区,戚墅堰,320400
320411,新北区,新北,320400
320412,武进区,武进,320400
320481,溧阳市,溧阳,320400
320482,金坛市,金坛,320400
320505,虎丘区,虎丘,320500
320506,吴中区,吴中,320500
320507,相城区,相城,320500
320508,姑苏区,姑苏,320500
320581,常熟市,常熟,320500
320582,张家港市,张家港,320500
320583,昆山市,昆山,320500
320584,吴江区,吴江,320500
320585,太仓市,太仓,320500
320602,崇川区,崇川,320600
320611,港闸区,港闸,320600
320612,通州区,通州,320600
320621,海安县,海安,320600
320623,如东县,如东,320600
320681,启东市,启东,320600
320682,如皋市,如皋,320600
320684,海门市,海门,320600
320703,连云区,连云,320700
320705,新浦区,新浦,320700
320706,海州区,海州,320700
320721,赣榆县,赣榆,320700
320722,东海县,东海,320700
320723,灌云县,灌云,320700
320724,灌南县,灌南,320700
320802,清河区,清河,320800
320803,淮安区,淮安,320800
320804,淮阴区,淮阴,320800
320811,清浦区,清浦,320800
320826,涟水县,涟水,320800
320829,洪泽县,洪泽,320800
320830,盱眙县,盱眙,320800
320831,金湖县,金湖,320800
320902,亭湖区,亭湖,320900
320903,盐都区,盐都,320900
320921,响水县,响水,320900
320922,滨海县,滨海,320900
320923,阜宁县,阜宁,320900
320924,射阳县,射阳,320900
320925,建湖县,建湖,320900
320981,东台市,东台,320900
320982,大丰市,大丰,320900
321002,广陵区,广陵,321000
321003,邗江区,邗江,321000
321023,宝应县,宝应,321000
321081,仪征市,仪征,321000
321084,高邮市,高邮,321000
321088,江都区,江都,321000
321102,京口区,京口,321100
321111,润州区,润州,321100
321112,丹徒区,丹徒,321100
321181,丹阳市,丹阳,321100
321182,扬中市,扬中,321100
321183,句容市,句容,321100
321202,海陵区,海陵,321200
321203,高港区,高港,321200
321281,兴化市,兴化,321200
321282,靖江市,靖江,321200
321283,泰兴市,泰兴,321200
321284,姜堰区,姜堰,321200
321302,宿城区,宿城,321300
321311,宿豫区,宿豫,321300
321322,沭阳县,沭阳,321300
321323,泗阳县,泗阳,321300
321324,泗洪县,泗洪,321300
330102,上城区,上城,330100
330103,下城区,下城,330100
330104,江干区,江干,330100
330105,拱墅区,拱墅,330100
330106,西湖区,西湖,330100
330108,滨江区,滨江,330100
330109,萧山区,萧山,330100
330110,余杭区,余杭,330100
330122,桐庐县,桐庐,330100
330127,淳安县,淳安,330100
330182,建德市,建德,330100
330183,富阳市,富阳,330100
330185,临安市,临安,330100
330203,海曙区,海曙,330200
330204,江东区,江东,330200
330205,江北区,江北,330200
330206,北仑区,北仑,330200
330211,镇海区,镇海,330200
330212,鄞州区,鄞州,330200
330225,象山县,象山,330200
330226,宁海县,宁海,330200
330281,余姚市,余姚,330200
330282,慈溪市,慈溪,330200
330283,奉化市,奉化,330200
330302,鹿城区,鹿城,330300
330303,龙湾区,龙湾,330300
330304,瓯海区,瓯海,330300
330322,洞头县,洞头,330300
330324,永嘉县,永嘉,330300
330326,平阳县,平阳,330300
330327,苍南县,苍南,330300
330328,文成县,文成,330300
330329,泰顺县,泰顺,330300
330381,瑞安市,瑞安,330300
330382,乐清市,乐清,330300
330402,南湖区,南湖,330400
330411,秀洲区,秀洲,330400
330421,嘉善县,嘉善,330400
330424,海盐县,海盐,330400
330481,海宁市,海宁,330400
330482,平湖市,平湖,330400
330483,桐乡市,桐乡,330400
330502,吴兴区,吴兴,330500
330503,南浔区,南浔,330500
330521,德清县,德清,330500
330522,长兴县,长兴,330500
330523,安吉县,安吉,330500
330602,越城区,越城,330600
330621,绍兴县,绍兴,330600
330624,新昌县,新昌,330600
330681,诸暨市,诸暨,330600
330682,上虞市,上虞,330600
330683,嵊州市,嵊州,330600
330702,婺城区,婺城,330700
330703,金东区,金东,330700
330723,武义县,武义,330700
330726,浦江县,浦江,330700
330727,磐安县,磐安,330700
330781,兰溪市,兰溪,330700
330782,义乌市,义乌,330700
330783,东阳市,东阳,330700
330784,永康市,永康,330700
330802,柯城区,柯城,330800
330803,衢江区,衢江,330800
